user_nickname, title, likes, not_likes, publish_date, url, views
robertsmith,Ruckersdorf_(Thuringia),1678,1246,2025-06-07,https://en.wikipedia.org/wiki/Ruckersdorf_(Thuringia),2924.0
ogonzalez,Alucita_stephanopis,1885,5587,2022-07-13,https://en.wikipedia.org/wiki/Alucita_stephanopis,7472.0
marcia44,Vari_Lite,4044,7985,2025-08-14,https://en.wikipedia.org/wiki/Vari_Lite,12029.0
rclayton,Lampronycteris_brachyotis,9205,9813,2025-07-19,https://en.wikipedia.org/wiki/Lampronycteris_brachyotis,19018.0
joy81,Donald_D._Avenson,8539,9080,2022-02-15,https://en.wikipedia.org/wiki/Donald_D._Avenson,17619.0
williamskatherine,ATCvet_code_QA06AA02,5061,1769,2025-07-20,https://en.wikipedia.org/wiki/ATCvet_code_QA06AA02,6830.0
jeffreyreese,Shedd,2585,2983,2021-01-22,https://en.wikipedia.org/wiki/Shedd,5568.0
robert38,Asia_frogs,6183,9647,2021-05-03,https://en.wikipedia.org/wiki/Asia_frogs,15830.0
twalsh,Landquart_Ried_railway_station,1125,7370,2024-05-11,https://en.wikipedia.org/wiki/Landquart_Ried_railway_station,8495.0
moonjessica,Cotycuara_albomarginata,1487,9703,2021-01-11,,
blankenshipelizabeth,Pahute_Peak_Wilderness,3502,3474,2022-08-02,https://en.wikipedia.org/wiki/Pahute_Peak_Wilderness,6976.0
doylemichael,Darloaia,3209,4966,2023-03-31,,
michael73,The_Politico_(newspaper),6120,8444,2024-04-10,https://en.wikipedia.org/wiki/The_Politico_(newspaper),
perryvictoria,Landline_Monday,8017,4000,2023-12-02,https://en.wikipedia.org/wiki/Landline_Monday,
wendymurray,Stenoma_torophragma,6170,3204,2023-07-27,https://en.wikipedia.org/wiki/Stenoma_torophragma,9374.0
lori56,San_Rafael_Petzal,6424,9830,2025-06-10,https://en.wikipedia.org/wiki/San_Rafael_Petzal,
christopher44,English_conjugation,3582,7614,2025-06-28,https://en.wikipedia.org/wiki/English_conjugation,11196.0
courtneyhayes,Sighisoara_Citadel,2760,2990,2023-05-29,,5750.0
aaronfinley,"Wald,_Upper_Palatinate",3707,7412,2025-08-13,"https://en.wikipedia.org/wiki/Wald,_Upper_Palatinate",11119.0
anthony10,The_Betrayed,7746,7495,2021-06-12,https://en.wikipedia.org/wiki/The_Betrayed,15241.0
vanessa53,Rose_absolute,9947,1394,2022-09-21,https://en.wikipedia.org/wiki/Rose_absolute,11341.0
stanley39,Microceratodus,6790,2698,2021-09-25,https://en.wikipedia.org/wiki/Microceratodus,
theresavasquez,HMS_Boreas_(1757),1750,3454,2023-10-14,https://en.wikipedia.org/wiki/HMS_Boreas_(1757),
robert61,Jewish_Philosophy,8131,9339,2021-04-06,https://en.wikipedia.org/wiki/Jewish_Philosophy,17470.0
fuentesbrandon,Naft_Maysan_FC,4675,2401,2022-08-08,https://en.wikipedia.org/wiki/Naft_Maysan_FC,7076.0
opeterson,Burlington_Northern_and_Santa_Fe_Railway,4464,9144,2021-12-28,https://en.wikipedia.org/wiki/Burlington_Northern_and_Santa_Fe_Railway,13608.0
sarah05,Triparanol,5209,8336,2025-10-03,https://en.wikipedia.org/wiki/Triparanol,13545.0
michael70,Manfredingi,6315,8696,2022-06-24,https://en.wikipedia.org/wiki/Manfredingi,15011.0
richardbriggs,McGovern_(disambiguation),1952,9915,2025-01-23,https://en.wikipedia.org/wiki/McGovern_(disambiguation),11867.0
lynnjacobs,Nasr_al-Din,4803,1870,2025-01-22,https://en.wikipedia.org/wiki/Nasr_al-Din,6673.0
mathewssamuel,George_el_andary,2419,8773,2023-05-18,https://en.wikipedia.org/wiki/George_el_andary,
idennis,"Farmersburg,_Iowa",8002,4806,2023-01-16,"https://en.wikipedia.org/wiki/Farmersburg,_Iowa",12808.0
jasonhill,Sannyasa_Upanishads,1284,4598,2025-01-23,https://en.wikipedia.org/wiki/Sannyasa_Upanishads,5882.0
kristen06,L-85,6871,9475,2022-07-26,https://en.wikipedia.org/wiki/L-85,16346.0
danielle29,OS_X_(operating_system),7153,4088,2021-01-15,,11241.0
laura20,Lloyd_Barker,5511,4532,2023-09-04,https://en.wikipedia.org/wiki/Lloyd_Barker,
kbrown,Ali_Shanslui,7402,1457,2025-01-11,https://en.wikipedia.org/wiki/Ali_Shanslui,
aprilperez,Valadiers,6951,2639,2024-01-02,https://en.wikipedia.org/wiki/Valadiers,
kevin38,Jonathan_Dean_Harvey,5326,8446,2023-12-27,https://en.wikipedia.org/wiki/Jonathan_Dean_Harvey,13772.0
olivererika,James_Romak,5859,3941,2022-08-15,https://en.wikipedia.org/wiki/James_Romak,9800.0
iwest,Track_Bangas,3277,7803,2023-04-13,https://en.wikipedia.org/wiki/Track_Bangas,11080.0
qwatts,Baczynski,3769,2970,2024-04-11,https://en.wikipedia.org/wiki/Baczynski,6739.0
jimguzman,Jan_Rot,9963,4204,2024-03-06,https://en.wikipedia.org/wiki/Jan_Rot,14167.0
twilson,Fece,1240,7012,2022-12-09,https://en.wikipedia.org/wiki/Fece,8252.0
courtney25,JRD_Group,1087,7061,2024-03-22,https://en.wikipedia.org/wiki/JRD_Group,
umoody,"Brazilian_legislative_election,_1982",4066,8100,2021-10-27,"https://en.wikipedia.org/wiki/Brazilian_legislative_election,_1982",12166.0
jamie88,Leslie_G._Valiant,4412,3116,2023-06-25,https://en.wikipedia.org/wiki/Leslie_G._Valiant,
gwashington,Associations_Incorporation_Act_1981_(Queensland),4115,8443,2023-10-03,https://en.wikipedia.org/wiki/Associations_Incorporation_Act_1981_(Queensland),12558.0
lopezamanda,"Stockem,_Luxemborg",3351,3077,2025-08-06,"https://en.wikipedia.org/wiki/Stockem,_Luxemborg",6428.0
rivasantonio,Ascari,3594,9409,2025-01-04,https://en.wikipedia.org/wiki/Ascari,
michelle45,Crampon_(heraldry),6778,3127,2024-10-05,https://en.wikipedia.org/wiki/Crampon_(heraldry),9905.0
jamesgalvan,John_Spellar,8218,1039,2023-09-08,https://en.wikipedia.org/wiki/John_Spellar,9257.0
dhawkins,Cobain_(surname),6524,7384,2024-02-03,https://en.wikipedia.org/wiki/Cobain_(surname),13908.0
ihughes,Gerasa,8576,2549,2023-02-05,https://en.wikipedia.org/wiki/Gerasa,11125.0
linda63,Blonie_(disambiguation),3216,1567,2023-07-23,https://en.wikipedia.org/wiki/Blonie_(disambiguation),4783.0
trujilloalexis,Tillandsia_grandis,1913,4977,2023-09-15,https://en.wikipedia.org/wiki/Tillandsia_grandis,
smithamy,Sufjan_Stephens,3608,4818,2022-03-08,https://en.wikipedia.org/wiki/Sufjan_Stephens,
villarrealangela,"Kingston,_Nh",2485,6428,2024-02-07,"https://en.wikipedia.org/wiki/Kingston,_Nh",8913.0
ttyler,Uesson,6466,3965,2022-12-29,https://en.wikipedia.org/wiki/Uesson,10431.0
kimwebb,Ordzhonikidzevsky_Krai,8916,9802,2021-01-29,https://en.wikipedia.org/wiki/Ordzhonikidzevsky_Krai,18718.0
uthompson,Czartoryscy,3415,2509,2021-05-01,https://en.wikipedia.org/wiki/Czartoryscy,5924.0
stefanie09,Jason_Forbes_(actor),9305,2288,2025-04-25,https://en.wikipedia.org/wiki/Jason_Forbes_(actor),11593.0
angelakeller,Passio_domini_nostri_jesu_christi_secundum_joannem,2432,4506,2021-07-29,https://en.wikipedia.org/wiki/Passio_domini_nostri_jesu_christi_secundum_joannem,
reyesjill,1e-3_s,2626,6751,2023-03-11,https://en.wikipedia.org/wiki/1e-3_s,9377.0
joserivas,Elysia_subornata,4254,3152,2023-08-26,https://en.wikipedia.org/wiki/Elysia_subornata,7406.0
matthewwebb,Kafr_Qadah,1132,8160,2025-10-17,https://en.wikipedia.org/wiki/Kafr_Qadah,9292.0
underwoodalec,Ava_Sinclair,3988,7767,2022-09-04,https://en.wikipedia.org/wiki/Ava_Sinclair,11755.0
hannahmorse,Bimodules,7740,8198,2021-04-14,https://en.wikipedia.org/wiki/Bimodules,15938.0
pgreene,Area_code_386,4936,8431,2022-10-13,,
qschultz,"Ashfield,_Mass",5092,1666,2023-07-20,,6758.0
jesseguerrero,Trelans,4095,9556,2021-08-23,https://en.wikipedia.org/wiki/Trelans,13651.0
morganherrera,FS_Class_E326,8156,8631,2025-05-13,https://en.wikipedia.org/wiki/FS_Class_E326,16787.0
christopher95,Primary_(Latter_Day_Saints),5175,8203,2023-12-18,https://en.wikipedia.org/wiki/Primary_(Latter_Day_Saints),13378.0
yedwards,Qu_Qiubai,2806,8210,2020-12-09,https://en.wikipedia.org/wiki/Qu_Qiubai,11016.0
wkent,Uniform_Rights_of_the_Terminally_Ill_Act_(U.S.),2573,4976,2024-02-16,https://en.wikipedia.org/wiki/Uniform_Rights_of_the_Terminally_Ill_Act_(U.S.),7549.0
sarah24,Spring_AOP,7357,2857,2024-05-09,https://en.wikipedia.org/wiki/Spring_AOP,10214.0
estrickland,Lactuceae,9411,4748,2024-09-17,https://en.wikipedia.org/wiki/Lactuceae,14159.0
bartlettjoseph,Copper-Pyrites,3868,1075,2020-11-26,https://en.wikipedia.org/wiki/Copper-Pyrites,
jmitchell,Jeff_Robinson_(baseball),8250,3848,2021-02-27,https://en.wikipedia.org/wiki/Jeff_Robinson_(baseball),12098.0
calvin71,Catterick_Airdrome,3769,4304,2022-03-24,https://en.wikipedia.org/wiki/Catterick_Airdrome,
robertadams,Swizz_Beatz_discography,4087,9141,2023-01-29,https://en.wikipedia.org/wiki/Swizz_Beatz_discography,13228.0
roger03,William_Bowes_(disambiguation),3821,8005,2022-09-04,https://en.wikipedia.org/wiki/William_Bowes_(disambiguation),11826.0
chelseascott,Caterina_Moriggi,1156,5554,2022-10-19,https://en.wikipedia.org/wiki/Caterina_Moriggi,6710.0
christopher87,Roadgrabber,6651,4721,2021-12-21,https://en.wikipedia.org/wiki/Roadgrabber,11372.0
bmann,Kimmswick_Historic_District,2827,7193,2020-11-22,https://en.wikipedia.org/wiki/Kimmswick_Historic_District,10020.0
whitekenneth,Haplogroup_R1b1_(Y-DNA),8380,1588,2025-02-04,https://en.wikipedia.org/wiki/Haplogroup_R1b1_(Y-DNA),9968.0
daywayne,Nur_in_der_Wiener_Luft,4043,1182,2021-02-24,https://en.wikipedia.org/wiki/Nur_in_der_Wiener_Luft,
scohen,All_Ethiopian_National_Movement,4158,1083,2022-12-27,https://en.wikipedia.org/wiki/All_Ethiopian_National_Movement,5241.0
bowenangela,Glaucocharis_robinsoni,6279,2067,2025-03-24,https://en.wikipedia.org/wiki/Glaucocharis_robinsoni,8346.0
colemanjames,Bankura_University,7278,7621,2021-01-28,https://en.wikipedia.org/wiki/Bankura_University,14899.0
othomas,Archiver_utility,9597,3124,2023-05-10,https://en.wikipedia.org/wiki/Archiver_utility,12721.0
lisa72,5-fluoroorotic_acid,5970,4072,2025-01-06,https://en.wikipedia.org/wiki/5-fluoroorotic_acid,
sandovalsarah,Amer_Deeb,2040,4996,2024-12-05,https://en.wikipedia.org/wiki/Amer_Deeb,7036.0
jmitchell,Ted_Lempert,5858,4780,2021-04-07,,10638.0
mitchellnicole,Lawtey_Correctional_Institution,5007,2738,2021-12-06,https://en.wikipedia.org/wiki/Lawtey_Correctional_Institution,
dana28,Henry_DeBardeleben,6962,4399,2023-06-12,https://en.wikipedia.org/wiki/Henry_DeBardeleben,
ychavez,Tulsa_Roughnecks_(disambiguation),7195,2452,2025-02-25,https://en.wikipedia.org/wiki/Tulsa_Roughnecks_(disambiguation),9647.0
mmoore,"Gordon_Meredith_Lightfoot,_Jr.",7929,8214,2022-11-01,"https://en.wikipedia.org/wiki/Gordon_Meredith_Lightfoot,_Jr.",16143.0
davidwilliams,We_Are_the_Flesh,9697,2771,2023-04-09,https://en.wikipedia.org/wiki/We_Are_the_Flesh,12468.0
hansondanielle,Piano_Trio_No._6_in_E-flat_major,8597,4132,2024-01-21,https://en.wikipedia.org/wiki/Piano_Trio_No._6_in_E-flat_major,12729.0
micheal98,Josef_Lopez,1096,9581,2023-04-18,https://en.wikipedia.org/wiki/Josef_Lopez,10677.0
gonzalesbrian,Hydrologic_Modeling_System,2252,1431,2023-04-25,https://en.wikipedia.org/wiki/Hydrologic_Modeling_System,3683.0
carlsongerald,Nanomalous,2143,8814,2022-08-12,https://en.wikipedia.org/wiki/Nanomalous,10957.0
oliverryan,Thai_Pancake,5065,2214,2025-01-23,https://en.wikipedia.org/wiki/Thai_Pancake,7279.0
ramseykimberly,Blue_Green_Alliance,8651,7595,2023-01-18,https://en.wikipedia.org/wiki/Blue_Green_Alliance,
scohen,Pareuchaetes_insulata,7049,5150,2025-06-29,https://en.wikipedia.org/wiki/Pareuchaetes_insulata,
kelly11,Bujak,8658,5234,2023-07-02,https://en.wikipedia.org/wiki/Bujak,13892.0
nicholsdavid,Mickey_Rutner,5908,9956,2025-03-26,https://en.wikipedia.org/wiki/Mickey_Rutner,15864.0
andreajones,Port_Coquitlam_Buckaroos,9029,4574,2021-12-23,https://en.wikipedia.org/wiki/Port_Coquitlam_Buckaroos,13603.0
kimscott,Richard_Clogg,1768,7654,2025-05-20,https://en.wikipedia.org/wiki/Richard_Clogg,
chad75,Cosmic_Star_Heroine,8508,8838,2021-07-02,https://en.wikipedia.org/wiki/Cosmic_Star_Heroine,17346.0
madams,1985_Cherry_Bowl,9643,6332,2023-11-14,https://en.wikipedia.org/wiki/1985_Cherry_Bowl,15975.0
lbrown,Miyannasheen_District,6988,6689,2024-12-15,https://en.wikipedia.org/wiki/Miyannasheen_District,13677.0
natalie18,Dr._Mengele,1922,2170,2024-03-15,https://en.wikipedia.org/wiki/Dr._Mengele,4092.0
wattsmegan,Cuilco_River,2041,6427,2025-08-28,https://en.wikipedia.org/wiki/Cuilco_River,8468.0
victor64,Copper_acetonitrile_complex,1516,9551,2023-08-14,https://en.wikipedia.org/wiki/Copper_acetonitrile_complex,
wwarner,Tor-faen,7591,4419,2024-12-27,,12010.0
pfoster,Anatoli_Bogdanov_(disambiguation),3375,6538,2021-04-02,https://en.wikipedia.org/wiki/Anatoli_Bogdanov_(disambiguation),9913.0
michael90,Chick_flicks,6052,8431,2022-10-18,https://en.wikipedia.org/wiki/Chick_flicks,
hdavis,Penang_Ferry_Service,9462,9118,2024-06-15,https://en.wikipedia.org/wiki/Penang_Ferry_Service,
julie57,Airbus_A300B4-2C,5518,7873,2022-10-21,https://en.wikipedia.org/wiki/Airbus_A300B4-2C,13391.0
samanthabradshaw,TiCN,6095,5410,2021-02-19,,
uwilcox,Laura_Ann_Branigan,9971,3293,2023-06-28,https://en.wikipedia.org/wiki/Laura_Ann_Branigan,13264.0
lori56,Anglican_Assistant_Bishop_in_Geelong,7904,2037,2023-06-06,https://en.wikipedia.org/wiki/Anglican_Assistant_Bishop_in_Geelong,9941.0
joserivas,Ms_Expression_Studio,4689,6706,2022-01-16,https://en.wikipedia.org/wiki/Ms_Expression_Studio,11395.0
penamichael,Kim_Soo-hyun_(actress),9674,9634,2022-06-17,,19308.0
allison48,9/11_mastermind,1804,3520,2022-05-15,https://en.wikipedia.org/wiki/9/11_mastermind,5324.0
spencer22,Tiffany_Lynn_Grant,5549,6724,2025-02-21,https://en.wikipedia.org/wiki/Tiffany_Lynn_Grant,12273.0
morgan65,Baie-Mahaut,4901,5870,2021-06-25,https://en.wikipedia.org/wiki/Baie-Mahaut,
mmorales,Stigmella_hahniella,7216,9871,2025-04-11,https://en.wikipedia.org/wiki/Stigmella_hahniella,17087.0
emoore,6th_Asian_Film_Awards,5292,8941,2024-05-21,,14233.0
yateslori,Macrochenus_assamensis,9408,7472,2021-09-02,https://en.wikipedia.org/wiki/Macrochenus_assamensis,
perryvictoria,Fedchenko_(disambiguation),8939,7397,2024-02-22,https://en.wikipedia.org/wiki/Fedchenko_(disambiguation),16336.0
staceyroy,Seven_Mate,6742,1612,2025-09-24,https://en.wikipedia.org/wiki/Seven_Mate,8354.0
susangarcia,Back_injury,6180,3785,2022-11-11,https://en.wikipedia.org/wiki/Back_injury,9965.0
harrisonsuzanne,Yak-33,5322,4813,2021-04-02,https://en.wikipedia.org/wiki/Yak-33,10135.0
kaitlynball,Stenoglene_bouyeri,9799,2502,2024-11-22,https://en.wikipedia.org/wiki/Stenoglene_bouyeri,12301.0
hannahmorse,Charles_Mwando_Nsimba,6581,3726,2023-06-09,https://en.wikipedia.org/wiki/Charles_Mwando_Nsimba,10307.0
robertsmith,1944_in_the_Mandatory_Palestinian_territories,1036,5765,2025-11-09,https://en.wikipedia.org/wiki/1944_in_the_Mandatory_Palestinian_territories,
wdiaz,Three_Worlds:_Music_from_Woolf_Works,5745,8183,2023-10-04,https://en.wikipedia.org/wiki/Three_Worlds:_Music_from_Woolf_Works,
saundersrebecca,1961_Texas_Tech_Red_Raiders_football_season,8333,7875,2025-01-01,https://en.wikipedia.org/wiki/1961_Texas_Tech_Red_Raiders_football_season,
sandovalsarah,Vivian_E._Watts,5188,7001,2023-01-04,https://en.wikipedia.org/wiki/Vivian_E._Watts,12189.0
cantuashley,Naregal,2373,2771,2021-07-29,https://en.wikipedia.org/wiki/Naregal,
blackvictoria,Land_of_the_Free_(album),2388,9077,2024-04-16,,11465.0
sandovalsarah,Cyano-cobalamin,3087,7261,2023-08-19,https://en.wikipedia.org/wiki/Cyano-cobalamin,10348.0
cortezbrandon,United_Software,5080,4437,2023-06-19,,9517.0
jacob78,The_annual_weblog_award,4725,7200,2021-07-07,https://en.wikipedia.org/wiki/The_annual_weblog_award,11925.0
carrkeith,Cordarro_Law,6564,1859,2023-12-30,https://en.wikipedia.org/wiki/Cordarro_Law,8423.0
ucruz,Desulfovibrio_ferrireducens,5425,4630,2023-08-25,https://en.wikipedia.org/wiki/Desulfovibrio_ferrireducens,10055.0
myerskeith,Virtual_Routing_and_Forwarding,8217,5384,2023-01-23,https://en.wikipedia.org/wiki/Virtual_Routing_and_Forwarding,13601.0
juanbaker,Kunar_Sandal,1086,6643,2021-11-15,,7729.0
savannah03,1954_Indianapolis_500,3921,3462,2025-07-25,https://en.wikipedia.org/wiki/1954_Indianapolis_500,7383.0
morgan65,Hash_Pipe,5403,1053,2021-10-16,https://en.wikipedia.org/wiki/Hash_Pipe,
alexandrialowery,Jon_Shanklin,1135,8359,2025-07-25,https://en.wikipedia.org/wiki/Jon_Shanklin,9494.0
yukenneth,Jankowitz,6375,1388,2023-09-27,,7763.0
zperry,List_of_LGBT_actions_in_the_United_States_prior_to_the_Stonewall_riots,2929,9174,2025-08-08,,12103.0
amy98,Ricardo_Centurion,2380,2007,2021-06-09,https://en.wikipedia.org/wiki/Ricardo_Centurion,4387.0
tammysharp,"Gumnisko,_Wieruszow_County",2312,3946,2024-02-02,"https://en.wikipedia.org/wiki/Gumnisko,_Wieruszow_County",6258.0
fmiller,Contingent_liabilities,6143,4704,2024-09-13,https://en.wikipedia.org/wiki/Contingent_liabilities,
munozjerry,"Arboledas,_Buenos_Aires_Province",9559,8352,2022-09-23,,17911.0
roberteaton,Bucharest_Non_Stop,6028,6597,2022-03-10,https://en.wikipedia.org/wiki/Bucharest_Non_Stop,12625.0
conwayandrew,Saccolongo,2090,1984,2023-10-24,https://en.wikipedia.org/wiki/Saccolongo,4074.0
robert81,William_VerMeulen,8519,8804,2024-09-22,https://en.wikipedia.org/wiki/William_VerMeulen,
floresandrew,James_B._Utt,9412,9315,2022-07-08,https://en.wikipedia.org/wiki/James_B._Utt,18727.0
rsanders,"Frederick,_Prince_of_Anhalt-Bernburg-Schaumburg-Hoym",3185,2754,2023-12-27,"https://en.wikipedia.org/wiki/Frederick,_Prince_of_Anhalt-Bernburg-Schaumburg-Hoym",5939.0
myerskeith,Natalia_Zavatskaya,7861,8615,2024-11-12,,16476.0
ihughes,Brahim_Ben_Bouilla,4470,5927,2024-06-01,https://en.wikipedia.org/wiki/Brahim_Ben_Bouilla,10397.0
scottsimpson,Whitefield,6292,1131,2022-08-10,,7423.0
lpalmer,Nediljko_Zelic,3412,9100,2025-05-03,https://en.wikipedia.org/wiki/Nediljko_Zelic,
cookbrian,Current_feedback_operational_amplifier,2491,1200,2024-03-22,https://en.wikipedia.org/wiki/Current_feedback_operational_amplifier,3691.0
qjensen,"Luechow,_Schleswig-Holstein",3769,4041,2023-01-07,"https://en.wikipedia.org/wiki/Luechow,_Schleswig-Holstein",
robert07,"Masali,_Goranboy",4410,8622,2023-02-03,"https://en.wikipedia.org/wiki/Masali,_Goranboy",13032.0
raymond03,Anteros_(album),4997,2802,2024-11-28,https://en.wikipedia.org/wiki/Anteros_(album),7799.0
jeffreyreynolds,S2,4865,3190,2021-07-30,https://en.wikipedia.org/wiki/S2,
roger03,1903_Copa_del_Rey_Final,4215,2638,2022-07-07,https://en.wikipedia.org/wiki/1903_Copa_del_Rey_Final,6853.0
murphypeter,"Cochin,_Diocese_of",4918,4436,2023-06-03,"https://en.wikipedia.org/wiki/Cochin,_Diocese_of",9354.0
bnguyen,Home_coming,7844,2231,2022-03-11,https://en.wikipedia.org/wiki/Home_coming,
cynthiaellis,S._K._Bhagavan,4137,9481,2024-12-28,https://en.wikipedia.org/wiki/S._K._Bhagavan,13618.0
kevinbaldwin,Tasos_Spyropoulos,9879,2081,2021-12-28,https://en.wikipedia.org/wiki/Tasos_Spyropoulos,11960.0
fmora,Dracun_culiasis,8028,9624,2022-01-13,https://en.wikipedia.org/wiki/Dracun_culiasis,17652.0
robertsdrew,Diastereomeric_ratio,3280,3465,2024-11-23,https://en.wikipedia.org/wiki/Diastereomeric_ratio,
xsullivan,Peter_Scoones,7481,7996,2023-05-05,https://en.wikipedia.org/wiki/Peter_Scoones,15477.0
richardsonjulian,Prolyl_oligopeptidase,2469,9514,2022-03-19,https://en.wikipedia.org/wiki/Prolyl_oligopeptidase,11983.0
ogonzalez,2017_Taipei_Universiade,2791,5260,2022-10-17,https://en.wikipedia.org/wiki/2017_Taipei_Universiade,8051.0
xwarren,Uniforms_of_the_Union_Army,5018,3045,2023-06-11,https://en.wikipedia.org/wiki/Uniforms_of_the_Union_Army,8063.0
michaelfrederick,Kim_Gibson,1785,6371,2023-04-28,https://en.wikipedia.org/wiki/Kim_Gibson,
kelly11,F.O._Ogunlana,1542,3055,2021-10-04,,4597.0
xowens,"United_States_Senate_election_in_Arkansas,_2004",6004,9999,2021-04-08,"https://en.wikipedia.org/wiki/United_States_Senate_election_in_Arkansas,_2004",16003.0
averyadam,NMR_Spec,2519,7714,2023-06-20,https://en.wikipedia.org/wiki/NMR_Spec,10233.0
barbarawheeler,Toronto_East_Detention_Centre,7315,1592,2021-07-26,https://en.wikipedia.org/wiki/Toronto_East_Detention_Centre,
sandrajohnson,"Gregory,_Jack",1811,9141,2025-04-04,"https://en.wikipedia.org/wiki/Gregory,_Jack",
matthewdaniel,Lidia_Yurkova,9434,7426,2021-06-30,https://en.wikipedia.org/wiki/Lidia_Yurkova,16860.0
michaelcurry,Peniophora_incarnata,6067,4711,2025-01-04,https://en.wikipedia.org/wiki/Peniophora_incarnata,
washingtonjoshua,The_Dena_Tape,5669,5753,2023-11-29,https://en.wikipedia.org/wiki/The_Dena_Tape,11422.0
williamwilson,Spanish_Ladies,3487,4326,2024-06-01,https://en.wikipedia.org/wiki/Spanish_Ladies,
harveyshannon,"La_Victoria_District,_Peru",9121,8726,2025-03-09,"https://en.wikipedia.org/wiki/La_Victoria_District,_Peru",17847.0
ashleyclarke,Data_preprocessing,2624,3825,2024-12-17,,6449.0
phillipreeves,Mandela_Metropolitan_University,7418,9800,2025-02-22,https://en.wikipedia.org/wiki/Mandela_Metropolitan_University,17218.0
kelleydanny,Makharadze,5993,9424,2021-12-08,https://en.wikipedia.org/wiki/Makharadze,15417.0
warrenjason,Zee_Punjabi,6317,2159,2024-03-17,https://en.wikipedia.org/wiki/Zee_Punjabi,8476.0
erinroberts,Rugby_union_in_Saint_Kitts_and_Nevis,5286,7629,2022-10-15,https://en.wikipedia.org/wiki/Rugby_union_in_Saint_Kitts_and_Nevis,12915.0
kennedykimberly,Cereus_Poker_Network,4941,3498,2021-01-14,https://en.wikipedia.org/wiki/Cereus_Poker_Network,
colemanjames,Aleksandr_Tsekalo,3131,1473,2023-12-13,https://en.wikipedia.org/wiki/Aleksandr_Tsekalo,4604.0
uwilcox,Pseudogon,1208,9517,2022-02-08,https://en.wikipedia.org/wiki/Pseudogon,10725.0
fieldsrobert,D.K.:_King_of_Swing,4437,7862,2025-10-08,,
christopher87,Nailbed_erythema,6287,3932,2023-08-07,https://en.wikipedia.org/wiki/Nailbed_erythema,
penny88,Edward_Hamilton_Waldo,6477,8588,2024-08-09,https://en.wikipedia.org/wiki/Edward_Hamilton_Waldo,15065.0
